0.000292123	3.4816e-05	5.47403e-05	0.182931	79.4595
0.000318131	-9.02346e-05	0.000105201	0.303162	72.3524
0.000197602	-5.0826e-05	0.000183463	0.668629	48.0387
0.000191409	-1.99972e-05	0.000290023	0.833238	33.5671
0.000320311	-7.33887e-05	0.000302063	0.676742	47.4104
0.000271626	-0.000103614	0.000253217	0.656799	48.9438
0.000258866	-2.0429e-05	0.000324256	0.780557	38.6884
0.000242784	-9.84136e-05	0.000186899	0.580777	54.4948
0.000240945	1.42352e-05	0.000190103	0.618745	51.7755
0.000258733	2.45536e-05	0.000227295	0.658319	48.8282
0.000260271	-0.000108029	0.000113638	0.373993	68.0379
0.00027206	2.18305e-05	0.000201808	0.594532	53.5207
0.000172306	-1.06372e-05	7.36344e-05	0.392337	66.9
0.000205951	9.76368e-05	0.000189976	0.640263	50.1885
0.000133146	0.000119446	0.000173663	0.696582	45.8466
0.000138757	1.5181e-05	0.000152837	0.738394	42.4052
0.00010172	-7.4029e-05	0.000103071	0.633748	50.6728
0.000105256	5.53567e-05	0.000107158	0.669397	47.9795
8.38942e-05	-1.60245e-06	8.08762e-05	0.693973	46.0546
6.63188e-05	8.4387e-06	5.78616e-05	0.654426	49.1239
6.58102e-05	-1.30217e-06	0.00012773	0.888911	27.2633
5.42383e-05	2.8197e-07	6.83953e-05	0.783528	38.4152
6.56074e-05	-1.86959e-05	0.000140457	0.899515	25.9056
4.97419e-05	1.6241e-06	0.000138121	0.94079	19.8153
0.000162473	3.56986e-05	0.00024566	0.828023	34.1039
0.000144326	0.000100255	0.000242423	0.809652	35.938
0.000128634	4.60083e-05	0.000323816	0.92136	22.8743
0.000129032	6.81782e-05	0.000255499	0.868335	29.7343
0.000152793	1.17693e-06	0.000269648	0.870027	29.5382
0.000102906	4.23228e-05	0.000280705	0.929629	21.623
4.25689e-05	8.02456e-05	0.000275806	0.949811	18.2294
9.24449e-05	4.12097e-05	0.000291284	0.944599	19.1611
7.80093e-05	-2.29884e-06	0.000275393	0.962113	15.8221
3.97451e-05	0.000129242	0.000319784	0.921047	22.9203
0.000109685	0.00013215	0.000316326	0.87883	28.4985
7.09572e-05	-4.31443e-06	0.000231777	0.956043	17.0513
0.000124691	4.15736e-06	0.000254371	0.897825	26.1263
0.000111417	2.83134e-05	0.000340153	0.94736	18.6732
1.82692e-05	1.11417e-05	0.000196712	0.994135	6.20829
2.8636e-05	-7.86001e-06	0.000233948	0.99204	7.23392
8.21587e-05	4.02214e-05	0.000186609	0.897919	26.1141
8.91308e-05	1.37751e-05	0.000238555	0.935383	20.7098
8.75623e-05	-7.38922e-06	0.00013568	0.839343	32.9292
1.91348e-06	1.63072e-05	0.000133536	0.992526	7.00969
1.69932e-06	7.48703e-05	4.96259e-05	0.552383	56.4694
1.54362e-05	2.01846e-05	0.000173027	0.989388	8.35466
-4.16397e-06	-6.83874e-05	8.11675e-05	0.764157	40.1679
